"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11629","Verify that 33 Links are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","5065","Verify that 7 Buttons are present on Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Prepaid Talktime and Top-Up Plans| Easy Online Mobile Recharge - Regression Tests","Regression Test Suite","",""
"","4029","Verify that 14 Buttons are present on VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","8597","Verify that 94 Links are present on Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Careers | Explore Career Opportunities at Vodafone Idea (Vi) - Regression Tests","Regression Test Suite","",""
"","4706","Verify that 19 Buttons are present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","7455","Verify that 37 Inputs are present on Vi FASTag Recharge Online | Instant Recharge @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","6755","Verify that 3 Menus are present on WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","9726","Verify that 185 Links are present on Privacy Policy | Vi @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Privacy Policy | Vi - Regression Tests","Regression Test Suite","",""
"","10061","Verify that 1 Menu is present on Vi FASTag Recharge Online | Instant Recharge @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi FASTag Recharge Online | Instant Recharge - Regression Tests","Regression Test Suite","",""
"","12576","Verify that 25 Links are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","7811","Verify that 1 Form is present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","5630","Verify that 19 Buttons are present on Vi Electricity Bill Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Electricity Bill Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","3396","Verify that WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - WiFi Calling on Vi: Choose VoWiFi for Better Voice Quality - Regression Tests","Regression Test Suite","",""
"","9171","Verify that 6 Headings are present on Vi Blog | Get Latest News & Information on Vi Network @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","15701","Verify that 164 Links are present on About Vi - India's Largest Telecom Company @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","3885","Verify that 4 Inputs are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","10029","Verify that 158 Links are present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","9273","Verify that 90 Links are present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","10716","Verify that 170 Links are present on How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","4432","Verify that 4 Forms are present on Register for Postpaid EBill Online | Vi @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","3552","Verify that 109 Links are present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","7320","Verify that 4 Forms are present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","6595","Verify that Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get your Vi Sim Online and Enjoy Free Delivery | Choose Your Plan Today - Regression Tests","Regression Test Suite","",""
"","6122","Verify that 19 Buttons are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","9006","Verify that 161 Links are present on Register for Postpaid EBill Online | Vi @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","2012","Verify that 15 Headings are present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","6608","Verify that 3 Inputs are present on Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Online Mobile Recharge - Best Prepaid Plans & Top-Ups | Vi India - Regression Tests","Regression Test Suite","",""
"","14487","Verify that 52 Headings are present on Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","7153","Verify that 126 Links are present on Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) - Vi Max Postpaid | Prepaid | Vi Games & More - Regression Tests","Regression Test Suite","",""
"","16211","Verify that 4 Buttons are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","6650","Verify that 100 Inputs are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","8175","Verify that 105 Links are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","5731","Verify that Check Vi SIM Status Online | Track Your Connection & Orders loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","7770","Verify that How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - How to Activate Vi eSIM Card – Easy Online Setup & Steps | Vi India - Regression Tests","Regression Test Suite","",""
"","9386","Verify that About Vi - India's Largest Telecom Company loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - About Vi - India's Largest Telecom Company - Regression Tests","Regression Test Suite","",""
"","9611","Verify that 13 Links are present on Plan Selection Page @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","6441","Verify that 19 Buttons are present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","8182","Verify that 1 Input is present on Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Best Vi SMS Packs and SMS Plans for Prepaid Recharge|Vi India - Regression Tests","Regression Test Suite","",""
"","11366","Verify that 2 Menus are present on Vi Official Videos: Tips, Products & Updates @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Official Videos: Tips, Products & Updates - Regression Tests","Regression Test Suite","",""
"","7153","Verify that 13 Links are present on Plan Selection Page @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Plan Selection Page - Regression Tests","Regression Test Suite","",""
"","9817","Verify that Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Explore the Best Prepaid Plans – Top Prepaid Recharge Options | Vi India - Regression Tests","Regression Test Suite","",""
"","5392","Verify that VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi loads successfully @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - VoLTE | 4G VoLTE Calls - (Voice Over LTE) for HD Voice Calls | Vi - Regression Tests","Regression Test Suite","",""
"","13490","Verify that 75 Headings are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","2673","Verify that 15 Headings are present on Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea News (Vi): Latest Vi News, Press Releases &amp; Updates - Regression Tests","Regression Test Suite","",""
"","4265","Verify that 26 Links are present on Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Max Family Plans | Best Postpaid Plan for Family | Postpaid Family Plans - Regression Tests","Regression Test Suite","",""
